,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
380,380,d08543d4-ebcb-4093-ad58-b58d8a5bfa0c,D11,CLBJ,CLBJ,"CLBJ_038.basePlot.all,CLBJ_038.birdGrid.brd,CLBJ_054.basePlot.all,CLBJ_068.mosquitoPoint.mos",4/11/23,4/11/23,N,actual,,CLBJ.20230411.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,USDA conducted a controlled burn on site. Coverage was patchy. Mixture of low and medium severity with majority of areas low severity.,0000-0002-4194-7642,,20241118T152143Z,RELEASE-2025
381,381,458f39c9-a2e6-4ff7-b31c-dfc39ce5c657,D11,CLBJ,CLBJ,"CLBJ_034.basePlot.all,CLBJ_034.birdGrid.brd,CLBJ_034.mammalGrid.mam,CLBJ_034.tickPlot.tck,CLBJ_035.basePlot.all,CLBJ_037.basePlot.all,CLBJ_037.mammalGrid.mam,CLBJ_039.basePlot.all,CLBJ_039.mammalGrid.mam,CLBJ_055.basePlot.all,CLBJ_071.mosquitoPoint.mos",4/12/23,4/12/23,N,actual,,CLBJ.20230412.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,"USDA conducted a controlled burn on site. Coverage was somewhat patchy and a mixture of low and medium severity. CLBJ_035.R and CLBJ_039.M were both completely burned with no patches missed, medium severity.",0000-0002-4194-7642,,20241118T152143Z,RELEASE-2025
422,422,ed557e2a-e370-44e8-ba3c-50f339a4b800,D10,CPER,CPER,"CPER_018.basePlot.all, CPER_025.basePlot.all",11/14/17,11/14/17,N,actual,,CPER.20171114.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,unknown,,,,,secondary,,Skremidas@battelleecology.org,,20241118T030953Z,RELEASE-2025
429,429,c1080fea-9295-4490-8317-7faaaab79824,D10,CPER,CPER,"CPER_003.basePlot.all, CPER_013.basePlot.all, CPER_024.basePlot.all, CPER_052.basePlot.all, CPER_003.tickPlot.tck, CPER_018.birdGrid.brd",11/15/19,11/15/19,N,actual,,CPER.20191115.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,medium,,,,,secondary,Burned as a part of the USDA Collaborative Adaptive Rangeland Management experiment,0000-0002-9445-2841,,20241118T124127Z,RELEASE-2025
569,569,c8e939e4-cd5f-4f5b-9716-aac9efddb2cd,D19,DEJU,DEJU,"DEJU_001.basePlot.all,DEJU_002.basePlot.all,DEJU_003.basePlot.all,DEJU_004.basePlot.all,DEJU_005.basePlot.all,DEJU_006.basePlot.all,DEJU_007.basePlot.all,DEJU_008.basePlot.all,DEJU_009.basePlot.all,DEJU_010.basePlot.all,DEJU_011.basePlot.all,DEJU_012.basePlot.all,DEJU_013.basePlot.all,DEJU_014.basePlot.all,DEJU_015.basePlot.all,DEJU_016.basePlot.all,DEJU_017.basePlot.all,DEJU_018.basePlot.all,DEJU_019.basePlot.all,DEJU_020.basePlot.all,DEJU_021.basePlot.all,DEJU_022.basePlot.all,DEJU_023.basePlot.all,DEJU_024.basePlot.all,DEJU_025.basePlot.all,DEJU_026.basePlot.all,DEJU_027.basePlot.all,DEJU_028.basePlot.all,DEJU_029.basePlot.all,DEJU_030.basePlot.all,DEJU_045.basePlot.all,DEJU_046.basePlot.all,DEJU_047.basePlot.all,DEJU_048.basePlot.all,DEJU_049.basePlot.all,DEJU_050.basePlot.all,DEJU_051.basePlot.all,DEJU_052.basePlot.all,DEJU_053.basePlot.all,DEJU_054.basePlot.all,DEJU_055.basePlot.all,DEJU_056.basePlot.all,DEJU_057.basePlot.all,DEJU_058.basePlot.all,DEJU_059.basePlot.all,DEJU_060.basePlot.all,DEJU_061.basePlot.all,DEJU_062.basePlot.all,DEJU_063.basePlot.all,DEJU_064.basePlot.all,DEJU_001.tickPlot.tck,DEJU_003.tickPlot.tck,DEJU_009.tickPlot.tck,DEJU_014.tickPlot.tck,DEJU_015.tickPlot.tck,DEJU_044.tickPlot.tck,DEJU_001.mammalGrid.mam,DEJU_003.mammalGrid.mam,DEJU_005.mammalGrid.mam,DEJU_006.mammalGrid.mam,DEJU_014.mammalGrid.mam,DEJU_017.mammalGrid.mam,DEJU_003.birdGrid.brd,DEJU_004.birdGrid.brd,DEJU_005.birdGrid.brd,DEJU_006.birdGrid.brd,DEJU_007.birdGrid.brd,DEJU_016.birdGrid.brd,DEJU_017.birdGrid.brd,DEJU_022.birdGrid.brd,DEJU_031.birdGrid.brd,DEJU_032.birdGrid.brd,DEJU_033.mosquitoPoint.mos,DEJU_034.mosquitoPoint.mos,DEJU_035.mosquitoPoint.mos,DEJU_036.mosquitoPoint.mos,DEJU_037.mosquitoPoint.mos,DEJU_039.mosquitoPoint.mos,DEJU_040.mosquitoPoint.mos,DEJU_041.mosquitoPoint.mos,DEJU_042.mosquitoPoint.mos,DEJU_043.mosquitoPoint.mos,DEJU_065.phenology.phe,DEJU_066.phenology.phe,DEJU,SOILPL103653,SOILPL103682,SOILPL103709,SOILPL103741,SOILPL103768,MEGAPT103797,TOWER103599,HUT103562,AIRSHED",6/21/19,6/24/19,N,,,DEJU.20190621.fire,NEON.DOC.003282vB,fire,fire-wildfire,"Hess Creek Fire, Shovel Creek Fire, Nugget Creek Fire, and other fires.",,,low,,,,,primary,"Fire is not within DEJU site boundaries, but smoke is intermittently present at all plots. Smoke from the Hess Creek, Shovel Creek Fire, Nugget Creek Fire, and various other fires are inundating BONA with smoke ranging from a PM 2. 5 of 12 to 300+",christensenr@battelleecology.org,,20241118T105018Z,RELEASE-2025
570,570,169c7452-e2a1-419c-bc97-a24f614d0915,D19,DEJU,DEJU,AIRSHED,6/15/22,7/11/22,N,estimated,Wildfires burning across state of Alaska starting at beginning of June. Significant and consistent smoke accumulation in interior Alaska after June 15.,DEJU.20220615.fire,NEON.DOC.003282vD,fire,fire-wildfire,,,,low,,,,,primary,Smoke from multiple fires across interior Alaska is accumulating and impacting all D19 tower airsheds and gas analysis. No specific fire near site boundary.,0000-0001-5131-1181,,20241118T120504Z,RELEASE-2025
584,584,5efdfd6e-1580-4ace-ac5f-b17e74bb5b25,D08,DELA,DELA,"DELA_016.basePlot.all, DELA_025.basePlot.all, DELA_026.basePlot.all, DELA_027.basePlot.all, DELA_028.basePlot.all, DELA_030.basePlot.all",2/17/21,2/18/21,N,actual,,DELA.20210217.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0002-8839-6825,,20241118T110258Z,RELEASE-2025
588,588,96b34a6a-0f14-48fc-9ea3-f668a15a776f,D08,DELA,DELA,"DELA_016.basePlot.all, DELA_025.basePlot.all, DELA_026.basePlot.all, DELA_027.basePlot.all, DELA_028.basePlot.all, DELA_030.basePlot.all, DELA_026.mammalGrid.mam",3/16/23,3/21/23,N,estimated,Observed smoldering on 3/20-21; no staff in site since 3/15,DELA.20230316.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0003-3172-1559,,20241118T014126Z,RELEASE-2025
647,647,921b8b5b-f6dd-4dec-833b-5f81696b0e3d,D03,DSNY,DSNY,DSNY_013.basePlot.all,7/24/17,7/24/17,N,actual,,DSNY.20170724.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,unknown,,,,,primary,prescribed fire,smatlick@battelleecology.org,,20241118T044708Z,RELEASE-2025
648,648,cf65aff8-2a95-4265-af9f-82e73dda45d1,D03,DSNY,DSNY,DSNY_012.basePlot.all,7/25/17,7/25/17,N,actual,,DSNY.20170725.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,unknown,,,,,primary,prescribed fire,smatlick@battelleecology.org,,20241118T044708Z,RELEASE-2025
655,655,4f09a0e8-2051-4c44-a272-8a747c6f28cf,D03,DSNY,DSNY,DSNY,8/19/17,9/18/17,Y,,,DSNY.20170819.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,medium,,,,,primary,Some scorching and killing of young pines. DSNY_001 all associated,mkerstein@neoninc.org,,20241118T113001Z,RELEASE-2025
656,656,b8ace8bc-61ac-4a21-9e55-928460853558,D03,DSNY,DSNY,DSNY,9/18/17,9/19/17,N,,,DSNY.20170819.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,medium,,,,,primary,Some scorching and killing of young pines. DSNY_001 all associated,mkerstein@neoninc.org,,20241118T113001Z,RELEASE-2025
671,671,3ed53d3c-4111-40c3-b147-d280f02166d8,D03,DSNY,DSNY,DSNY_034.basePlot.all,3/5/18,3/5/18,N,actual,,DSNY.20180305.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,unknown,,,,,unknown,DWP -south stumpfield,mbenedict@battelleecology.org,,20241118T054855Z,RELEASE-2025
677,677,fa15a4cf-6d5c-4b0d-84cd-1f9c99218ff0,D03,DSNY,DSNY,"DSNY_006.basePlot.all, DSNY_006.tickPlot.tck, DSNY_006.mammalGrid.mam",6/4/18,6/8/18,N,,,DSNY.20180604.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,medium,,,,,primary,"More specifically, this event affected sampling of beetles and ticks (006, 004), vegetation structure and plant diversity (020, 004, 006. 027), coarse downed wood (004, 006) clip harvest (004, 006), canopy foliage (004) and biogeochemistry (004).",lperez@battelleecology.org,,20241118T110008Z,RELEASE-2025
678,678,92856c49-3c33-4ee1-a6d8-4c5da18e06e2,D03,DSNY,DSNY,"DSNY_003.basePlot.all, DSNY_079.mosquitoPoint.mos, DSNY_081.mosquitoPoint.mos, DSNY_082.mosquitoPoint.mos",6/28/18,6/28/18,N,actual,,DSNY.20180628.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,medium,,,,,primary,Beetle and plant diversity sampling may be affected at DSNY_003.,kmartin@battelleecology.org,,20241118T110008Z,RELEASE-2025
683,683,11d07e33-1811-469d-a271-9a323ab4a942,D03,DSNY,DSNY,"DSNY_003.basePlot.all, DSNY_082.mosquitoPoint.mos, DSNY_090.mosquitoPoint.mos",8/8/18,8/9/18,N,,,DSNY.20180808.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,unknown,,,,,secondary,,ecayia@neoninc.org,,20241118T191121Z,RELEASE-2025
703,703,8fff5624-4293-4940-84f8-8da43f527191,D03,DSNY,DSNY,DSNY_009.basePlot.all,3/4/19,3/4/19,N,actual,,DSNY.20190304.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,secondary,,kscott@battelleecology.org,,20241118T063741Z,RELEASE-2025
704,704,3b7bd290-cc96-4b8d-b8d3-36e01cdf12b1,D03,DSNY,DSNY,DSNY_076.mosquitoPoint.mos,3/12/19,3/19/19,N,,,DSNY.20190312.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,unknown,,jdoby@battelleecology.org,,20241118T063741Z,RELEASE-2025
705,705,efbf5d9c-1e80-4082-b8ce-a77a3e539f91,D03,DSNY,DSNY,"DSNY_021.tickPlot.tck, DSNY_021.basePlot.all",3/1/19,3/20/19,N,,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,secondary,In Plot 21 spot fires were used in palmetto clusters.,sknowlden@battelleecology.org,,20241118T063741Z,RELEASE-2025
706,706,863fb21e-df71-4be4-92a9-7961470ce3e5,D03,DSNY,DSNY,"DSNY_010.basePlot.all, AIRSHED, DSNY_071.phenology.phe, DSNY_010.birdGrid.brd, DSNY_068.basePlot.all, DSNY_065.basePlot.all, DSNY_064.basePlot.all, DSNY_063.basePlot.all, DSNY_067.basePlot.all, DSNY_062.basePlot.all, DSNY_061.basePlot.all, DSNY_060.basePlot.all, DSNY_058.basePlot.all, DSNY_059.basePlot.all, DSNY_057.basePlot.all, DSNY_056.basePlot.all, DSNY_055.basePlot.all, DSNY_054.basePlot.all, DSNY_052.basePlot.all, DSNY_051.basePlot.all, DSNY_050.basePlot.all, DSNY_049.basePlot.all, DSNY_048.basePlot.all, DSNY_047.basePlot.all, DSNY_046.basePlot.all, DSNY_045.basePlot.all, DSNY_044.basePlot.all, DSNY_043.basePlot.all, DSNY_042.basePlot.all, DSNY_041.basePlot.all, DSNY_070.basePlot.all, DSNY_069.basePlot.all",3/26/19,3/26/19,N,actual,,DSNY.20190326.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,"Phenology loop burned, some identifier tags melted. Forbs and grasses consumed and resprouted, no individual plant casualties.",kscott@battelleecology.org,,20241118T063741Z,RELEASE-2025
708,708,31a1e62b-9531-4637-94c8-f4194b52b027,D03,DSNY,DSNY,"DSNY_019.basePlot.all, DSNY_022.basePlot.all",3/1/19,3/31/19,Y,,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Controlled burn occured at an unknown time earlier this year. Small oaks burned back to ground.,0000-0002-9814-2044,,20241118T063741Z,RELEASE-2025
709,709,f4f85b87-f4ed-4a7a-85b4-1d8851b2ba77,D03,DSNY,DSNY,DSNY_018.basePlot.all,3/1/19,3/31/19,Y,,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,Control burn this spring. Plot had not burned in a long time. Fire killed several larger pines and oaks in the vicinity as well as many young pines.,0000-0002-9814-2044,,20241118T063741Z,RELEASE-2025
710,710,13504d0e-27d0-49f2-bf22-b17476a169de,D03,DSNY,DSNY,"DSNY_053.basePlot.all, DSNY_066.basePlot.all",4/2/19,4/2/19,N,actual,,DSNY.20190402.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,secondary,,mkerstein@neoninc.org,,20241118T015111Z,RELEASE-2025
711,711,7bf0b067-b180-4889-9dcb-fc2f942b277b,D03,DSNY,DSNY,DSNY_017.basePlot.all,3/4/19,4/3/19,Y,,,DSNY.20190304.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-1429-6928,,20241118T015111Z,RELEASE-2025
713,713,be8dab0a-b474-441f-9f79-a40b7b5a105a,D03,DSNY,DSNY,"SOILPL100336, SOILPL100337, SOILPL100338, SOILPL106133, SOILPL106186, TOWER100302, HUT106054, AIRSHED",4/25/19,4/25/19,N,actual,,DSNY.20190425.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,unknown,,,,,primary,"The area around the tower, which was not encompassed in the burn approximately a month earlier, was burned here.",sgeorge@battelleecology.org,,20241118T015111Z,RELEASE-2025
715,715,21f5131b-8ecd-4b10-8834-0e25b3bc5e98,D03,DSNY,DSNY,DSNY_018.basePlot.all,3/31/19,4/30/19,Y,actual,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,Control burn this spring. Plot had not burned in a long time. Fire killed several larger pines and oaks in the vicinity as well as many young pines.,0000-0002-9814-2044,,20241118T015111Z,RELEASE-2025
716,716,9cf0fbaf-d2ee-4cb6-95ce-4222e80bdce8,D03,DSNY,DSNY,"DSNY_019.basePlot.all, DSNY_022.basePlot.all",3/31/19,4/30/19,Y,actual,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Controlled burn occured at an unknown time earlier this year. Small oaks burned back to ground.,0000-0002-9814-2044,,20241118T015111Z,RELEASE-2025
718,718,564f4a6c-3d4c-497f-9068-303e6b5a76c7,D03,DSNY,DSNY,DSNY_017.basePlot.all,4/3/19,5/3/19,Y,actual,,DSNY.20190304.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-1429-6928,,20241118T063358Z,RELEASE-2025
719,719,3dd88085-81c6-4512-9927-88b6f259d9e6,D03,DSNY,DSNY,DSNY_019.basePlot.all,5/8/19,5/8/19,N,actual,,DSNY.20190508.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,Oaks less than 2 m tall killed. Some scorching of young pines.,mkerstein@neoninc.org,,20241118T063358Z,RELEASE-2025
722,722,3bbdf58b-35b1-4ca2-b415-bc17bffdcbd2,D03,DSNY,DSNY,"DSNY_014.basePlot.all, DSNY_018.basePlot.all",5/21/19,5/21/19,N,actual,,DSNY.20190521.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,Moderate to low burn intensity,mkerstein@neoninc.org,,20241118T063358Z,RELEASE-2025
723,723,516ec1b3-a43f-492c-9920-eae037dffb68,D03,DSNY,DSNY,"DSNY_007.basePlot.all, DSNY_008.basePlot.all, DSNY_024.basePlot.all, DSNY_008.tickPlot.tck, DSNY_002.birdGrid.brd, DSNY_008.birdGrid.brd",5/22/19,5/22/19,N,actual,,DSNY.20190522.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,Photo is of DSNY_008K,smatlick@battelleecology.org,,20241118T063358Z,RELEASE-2025
725,725,285ee079-56b4-4260-bd40-aa10c5390956,D03,DSNY,DSNY,"DSNY_019.basePlot.all, DSNY_022.basePlot.all",4/30/19,5/30/19,Y,actual,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Controlled burn occured at an unknown time earlier this year. Small oaks burned back to ground.,0000-0002-9814-2044,,20241118T063358Z,RELEASE-2025
726,726,5bc888f7-bc09-4d6b-ae08-1d201a0825ee,D03,DSNY,DSNY,DSNY_018.basePlot.all,4/30/19,5/30/19,Y,actual,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,Control burn this spring. Plot had not burned in a long time. Fire killed several larger pines and oaks in the vicinity as well as many young pines.,0000-0002-9814-2044,,20241118T063358Z,RELEASE-2025
727,727,f227146a-e26e-4768-b384-173dd7b8b41a,D03,DSNY,DSNY,DSNY_017.basePlot.all,5/3/19,6/2/19,Y,actual,,DSNY.20190304.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-1429-6928,,20241118T011912Z,RELEASE-2025
730,730,b0e9d412-a443-4253-b0a1-5a4b096bfda1,D03,DSNY,DSNY,DSNY_017.basePlot.all,6/26/19,6/26/19,N,actual,,DSNY.20190626.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,unknown,,,,,primary,,sknowlden@battelleecology.org,,20241118T011912Z,RELEASE-2025
732,732,2498883f-f468-43c9-803e-ce508ebd7778,D03,DSNY,DSNY,"DSNY_019.basePlot.all, DSNY_022.basePlot.all",5/30/19,6/29/19,Y,actual,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Controlled burn occured at an unknown time earlier this year. Small oaks burned back to ground.,0000-0002-9814-2044,,20241118T011912Z,RELEASE-2025
733,733,f423ce58-33e1-4812-acca-c6ba518c42e6,D03,DSNY,DSNY,DSNY_018.basePlot.all,5/30/19,6/29/19,Y,actual,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,Control burn this spring. Plot had not burned in a long time. Fire killed several larger pines and oaks in the vicinity as well as many young pines.,0000-0002-9814-2044,,20241118T011912Z,RELEASE-2025
734,734,70e4eba3-2466-4195-9d49-be7fa9341523,D03,DSNY,DSNY,DSNY_018.basePlot.all,6/29/19,7/1/19,N,,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,Control burn this spring. Plot had not burned in a long time. Fire killed several larger pines and oaks in the vicinity as well as many young pines.,0000-0002-9814-2044,,20241118T213900Z,RELEASE-2025
735,735,22d515df-6c0c-4179-bbf5-2919cafd9af4,D03,DSNY,DSNY,DSNY_017.basePlot.all,6/2/19,7/2/19,Y,actual,,DSNY.20190304.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-1429-6928,,20241118T213900Z,RELEASE-2025
736,736,e35805cc-dc9a-4ecb-ac64-daff6eb0df09,D03,DSNY,DSNY,"DSNY_036.basePlot.all, DSNY_075.mosquitoPoint.mos, DSNY_077.mosquitoPoint.mos, DSNY_080.mosquitoPoint.mos",7/3/19,7/3/19,N,actual,,DSNY.20190703.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,secondary,,kscott@battelleecology.org,,20241118T213900Z,RELEASE-2025
738,738,e0bf8450-5a2a-4fbb-bd7d-46ef6a00571f,D03,DSNY,DSNY,"DSNY_019.basePlot.all, DSNY_022.basePlot.all",6/29/19,7/29/19,Y,actual,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Controlled burn occured at an unknown time earlier this year. Small oaks burned back to ground.,0000-0002-9814-2044,,20241118T213900Z,RELEASE-2025
739,739,16cfb560-4572-4687-90f3-71ecfd19599b,D03,DSNY,DSNY,DSNY_017.basePlot.all,7/2/19,8/1/19,Y,actual,,DSNY.20190304.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-1429-6928,,20241118T050450Z,RELEASE-2025
741,741,f2a3c32c-d750-499f-9abc-cc811c19931d,D03,DSNY,DSNY,"DSNY_019.basePlot.all, DSNY_022.basePlot.all",7/29/19,8/28/19,Y,actual,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Controlled burn occured at an unknown time earlier this year. Small oaks burned back to ground.,0000-0002-9814-2044,,20241118T050450Z,RELEASE-2025
742,742,510b8f96-00d5-4208-bee1-c37f398aed1c,D03,DSNY,DSNY,DSNY_017.basePlot.all,8/1/19,8/31/19,Y,actual,,DSNY.20190304.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-1429-6928,,20241118T050450Z,RELEASE-2025
743,743,1879b062-1da2-457e-84a5-9ccbaa322433,D03,DSNY,DSNY,"DSNY_019.basePlot.all, DSNY_022.basePlot.all",8/28/19,9/2/19,N,,,DSNY.20190301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,Controlled burn occured at an unknown time earlier this year. Small oaks burned back to ground.,0000-0002-9814-2044,,20241118T165625Z,RELEASE-2025
747,747,cd157942-283a-4f86-b698-f0a77ec969de,D03,DSNY,DSNY,DSNY_017.basePlot.all,8/31/19,9/30/19,Y,actual,,DSNY.20190304.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-1429-6928,,20241118T165625Z,RELEASE-2025
749,749,471cea72-2c7a-4336-9efe-215927ceadd2,D03,DSNY,DSNY,DSNY_017.basePlot.all,9/30/19,10/4/19,N,,,DSNY.20190304.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-1429-6928,,20241118T113212Z,RELEASE-2025
758,758,d91c369f-8496-4f03-aeec-9201e2cfc22e,D03,DSNY,DSNY,"DSNY_005.basePlot.all, DSNY_016.basePlot.all, DSNY_037.basePlot.all, DSNY_005.tickPlot.tck, DSNY_005.mammalGrid.mam, DSNY_016.birdGrid.brd",3/1/20,3/1/20,N,actual,,DSNY.20200301.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0003-2831-6405,,20241118T124826Z,RELEASE-2025
762,762,aa632ddc-97ff-47ec-80f6-71da026ac49d,D03,DSNY,DSNY,DSNY,6/16/20,6/16/20,N,actual,,DSNY.20200616.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,medium,,,,,secondary,,0000-0002-7517-7842,,20241118T165219Z,RELEASE-2025
765,765,9aef410e-dab7-462b-974e-f88555874321,D03,DSNY,DSNY,"DSNY_001.basePlot.all, DSNY_012.basePlot.all, DSNY_015.basePlot.all",6/29/20,7/27/20,N,actual,,DSNY.20200629.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,medium,,,,,secondary,Observed at a later date due to cancelled sampling from COVID-19 and estimated based on plant succession and last site visit,0000-0001-8642-686X,,20241118T084622Z,RELEASE-2025
774,774,c6379b1b-7f78-404b-b272-f9dcbc6939b6,D03,DSNY,DSNY,"DSNY_020.basePlot.all, DSNY_006.basePlot.all, DSNY_006.mammalGrid.mam, DSNY_006.tickPlot.tck, DSNY_027.basePlot.all, DSNY_004.basePlot.all, DSNY_004.birdGrid.brd, DSNY_004.mammalGrid.mam, DSNY_004.tickPlot.tck",3/18/21,3/19/21,N,estimated,Estimated start and end dates given by the site host,DSNY.20210318.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,high,,,,,secondary,Medium-high burn. Understory completely burned. Fire damage extending into the top of the overstory with only some of the fire only reaching the lower branches of the overstory.,0000-0003-1476-1962,,20241118T200405Z,RELEASE-2025
776,776,255e9abe-abdd-4e23-af3e-8e481a8cf0ec,D03,DSNY,DSNY,DSNY_023.basePlot.all,4/12/21,4/16/21,N,estimated,Estimated based on regrowth of vegetation,DSNY.20210412.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,Nearly all of crown scorched on most pines ~15m tall,0000-0001-8642-686X,,20241118T205243Z,RELEASE-2025
778,778,4af351c5-81e8-4015-a4af-c63b9a07fed8,D03,DSNY,DSNY,DSNY_013.basePlot.all,4/30/21,4/30/21,N,actual,,DSNY.20210430.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,Palmettos and shrubs burned. Forbs burned. Tall pines just outside of plot singed to the top of the crown. Tall pines inside of plot crown not singed; bases slightly blackened. Medium to small pines some of crown singed.,0000-0001-5833-8133,,20241118T205243Z,RELEASE-2025
782,782,6fd8f88d-f882-41cd-8f3a-5fb759625f34,D03,DSNY,DSNY,"DSNY_003.basePlot.all, DSNY_081.mosquitoPoint.mos, DSNY_079.mosquitoPoint.mos, DSNY_090.mosquitoPoint.mos, DSNY_082.mosquitoPoint.mos",7/26/21,7/27/21,N,estimated,Need to verify,DSNY.20210726.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,Beetle trap lids melted at DSNY_03. Areas directly around mosquito plots 81 and 79 low burn impact; higher impact adjacent. Need to confirm 90 and 82.,0000-0001-5833-8133,,20241118T031443Z,RELEASE-2025
792,792,3a0121b7-7623-4660-abd6-21f28668e642,D03,DSNY,DSNY,"DSNY_010.basePlot.all, DSNY_041.basePlot.all, DSNY_042.basePlot.all, DSNY_043.basePlot.all, DSNY_044.basePlot.all, DSNY_044.basePlot.all, DSNY_045.basePlot.all, DSNY_046.basePlot.all, DSNY_047.basePlot.all, DSNY_048.basePlot.all, DSNY_049.basePlot.all, DSNY_050.basePlot.all, DSNY_051.basePlot.all, DSNY_052.basePlot.all, DSNY_053.basePlot.all, DSNY_054.basePlot.all, DSNY_055.basePlot.all, DSNY_056.basePlot.all, DSNY_057.basePlot.all, DSNY_058.basePlot.all, DSNY_059.basePlot.all, DSNY_060.basePlot.all, DSNY_061.basePlot.all, DSNY_062.basePlot.all, DSNY_063.basePlot.all, DSNY_064.basePlot.all, DSNY_065.basePlot.all, DSNY_066.basePlot.all, DSNY_067.basePlot.all, DSNY_068.basePlot.all, DSNY_069.basePlot.all, DSNY_070.basePlot.all, DSNY_071.phenology.phe, DSNY_072.phenology.phe, TOWER100302, HUT106054",1/14/22,1/14/22,N,actual,,DSNY.20220114.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-9814-2044,,20241118T131415Z,RELEASE-2025
