,uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release
1205,132a8f6c-2e0f-44a4-a853-0ad568d5a729,2/4/19,GUAN_049.basePlot.bgc,D04,GUAN,GUAN_049,tower,2018-09-26T12:02Z,2018-09-26T12:02Z,GUAN_049-M-30-30-20180926,A00000038808,GUAN_049-M-30-30-20180926-CN,A00000038837,soil,N,,8,,0.75,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1206,cbc1792e-8ec3-45a2-8188-2939f4e0e31c,3/13/19,GUAN_049.basePlot.bgc,D04,GUAN,GUAN_049,tower,2018-09-26T12:26Z,2018-09-26T12:26Z,GUAN_049-M-6.5-34-20180926,A00000038806,GUAN_049-M-6.5-34-20180926-CN,A00000038838,soil,Y,,,-25,,5.22,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1207,b63deadb-9fae-49c3-9229-dd1c18e09bb5,2/4/19,GUAN_049.basePlot.bgc,D04,GUAN,GUAN_049,tower,2018-09-26T12:26Z,2018-09-26T12:26Z,GUAN_049-M-6.5-34-20180926,A00000038806,GUAN_049-M-6.5-34-20180926-CN,A00000038838,soil,N,,7.2,,0.61,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1208,edd72b45-da5e-4018-8f33-b8bd5984393c,2/4/19,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2018-09-26T13:05Z,2018-09-26T13:05Z,GUAN_048-M-6.5-18-20180926,A00000038805,GUAN_048-M-6.5-18-20180926-CN,A00000038834,soil,N,,8.3,,0.91,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1209,f852f5a9-0bbf-4a3a-aaf9-494958343541,3/13/19,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2018-09-26T13:05Z,2018-09-26T13:05Z,GUAN_048-M-6.5-18-20180926,A00000038805,GUAN_048-M-6.5-18-20180926-CN,A00000038834,soil,Y,,,-24.4,,7.71,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1210,648588ca-68a0-4f51-ab9d-d256c7572194,2/4/19,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2018-09-26T13:05Z,2018-09-26T13:05Z,GUAN_048-M-6.5-18-20180926,A00000038805,GUAN_048-M-6.5-18-20180926-CN,A00000038834,soil,N,,8.3,,0.95,,,OK,OK,OK,OK,2,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1211,7e01c7d1-20ac-4bee-ac8f-4d0e42535de9,3/13/19,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2018-09-26T13:05Z,2018-09-26T13:05Z,GUAN_048-M-6.5-18-20180926,A00000038805,GUAN_048-M-6.5-18-20180926-CN,A00000038834,soil,Y,,,-24.6,,7.58,,OK,OK,OK,OK,2,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1212,8625fe5d-be7c-483f-820a-85aab74bedf4,3/13/19,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2018-09-26T13:31Z,2018-09-26T13:31Z,GUAN_048-M-35.5-10.5-20180926,A00000038803,GUAN_048-M-35.5-10.5-20180926-CN,A00000038833,soil,Y,,,-25.4,,9.5,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1213,62758781-aef4-4b04-9f77-e190f656c95f,2/4/19,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2018-09-26T13:31Z,2018-09-26T13:31Z,GUAN_048-M-35.5-10.5-20180926,A00000038803,GUAN_048-M-35.5-10.5-20180926-CN,A00000038833,soil,N,,7.7,,1.09,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1214,bffb1475-14a2-46de-8d55-1801b6a7044e,3/13/19,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2018-09-26T14:00Z,2018-09-26T14:00Z,GUAN_048-M-5.5-30.5-20180926,A00000038804,GUAN_048-M-5.5-30.5-20180926-CN,A00000038835,soil,Y,,,-25.2,,12.79,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1215,e7ae742f-7fbd-4c6b-aff7-273309ee55d5,2/4/19,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2018-09-26T14:00Z,2018-09-26T14:00Z,GUAN_048-M-5.5-30.5-20180926,A00000038804,GUAN_048-M-5.5-30.5-20180926-CN,A00000038835,soil,N,,7,,1.54,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1216,d401d644-79f5-45e6-a75c-12133bdfc850,3/13/19,GUAN_042.basePlot.bgc,D04,GUAN,GUAN_042,tower,2018-09-26T15:20Z,2018-09-26T15:20Z,GUAN_042-M-34-7-20180926,A00000038793,GUAN_042-M-34-7-20180926-CN,A00000038824,soil,Y,,,-24.6,,14.77,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1217,6739ffe0-e67e-4b66-8de9-f566eabf5112,2/4/19,GUAN_042.basePlot.bgc,D04,GUAN,GUAN_042,tower,2018-09-26T15:20Z,2018-09-26T15:20Z,GUAN_042-M-34-7-20180926,A00000038793,GUAN_042-M-34-7-20180926-CN,A00000038824,soil,N,,8.3,,1.43,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1218,13ba7d82-c8df-494f-8099-ca4d3adc9577,3/29/19,GUAN_042.basePlot.bgc,D04,GUAN,GUAN_042,tower,2018-09-26T16:05Z,2018-09-26T16:05Z,GUAN_042-M-1.5-20-20180926,A00000038792,GUAN_042-M-1.5-20-20180926-CN,A00000038825,soil,Y,,,-24.7,,19.9,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1219,97ae4bc0-2411-4f2f-a890-869402e5bc21,2/4/19,GUAN_042.basePlot.bgc,D04,GUAN,GUAN_042,tower,2018-09-26T16:05Z,2018-09-26T16:05Z,GUAN_042-M-1.5-20-20180926,A00000038792,GUAN_042-M-1.5-20-20180926-CN,A00000038825,soil,N,,8.9,,2.85,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1220,d2cea9cd-6aca-4613-b5fd-d0e9abce8c3c,3/29/19,GUAN_042.basePlot.bgc,D04,GUAN,GUAN_042,tower,2018-09-26T16:29Z,2018-09-26T16:29Z,GUAN_042-M-1-3-20180926,A00000038791,GUAN_042-M-1-3-20180926-CN,A00000038826,soil,Y,,,-25.2,,23.69,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1221,bb22bc1a-65d5-4f59-be3f-483daa64b5ce,2/4/19,GUAN_042.basePlot.bgc,D04,GUAN,GUAN_042,tower,2018-09-26T16:29Z,2018-09-26T16:29Z,GUAN_042-M-1-3-20180926,A00000038791,GUAN_042-M-1-3-20180926-CN,A00000038826,soil,N,,8,,1.67,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1222,ffc4c7f8-a6d7-4a3a-9ab2-6fcb98a02de6,3/13/19,GUAN_006.basePlot.bgc,D04,GUAN,GUAN_006,distributed,2018-09-27T11:31Z,2018-09-27T11:31Z,GUAN_006-M-26-38.5-20180927,A00000038787,GUAN_006-M-26-38.5-20180927-CN,A00000038813,soil,Y,,,-23.1,,8.86,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1223,b4511f51-89fc-48d2-974b-0594785baed6,2/4/19,GUAN_006.basePlot.bgc,D04,GUAN,GUAN_006,distributed,2018-09-27T11:31Z,2018-09-27T11:31Z,GUAN_006-M-26-38.5-20180927,A00000038787,GUAN_006-M-26-38.5-20180927-CN,A00000038813,soil,N,,5.4,,1.03,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1224,02eabdc6-595f-41b6-88b9-6e07d7e36436,2/4/19,GUAN_006.basePlot.bgc,D04,GUAN,GUAN_006,distributed,2018-09-27T11:57Z,2018-09-27T11:57Z,GUAN_006-M-0.5-28-20180927,A00000038786,GUAN_006-M-0.5-28-20180927-CN,A00000038812,soil,N,,6.6,,0.93,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1225,44866478-e933-4811-a65f-9214762fd0a3,3/13/19,GUAN_006.basePlot.bgc,D04,GUAN,GUAN_006,distributed,2018-09-27T11:57Z,2018-09-27T11:57Z,GUAN_006-M-0.5-28-20180927,A00000038786,GUAN_006-M-0.5-28-20180927-CN,A00000038812,soil,Y,,,-25.6,,8.71,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1226,60c4ff69-8fed-4c6b-8b7c-97dea72d0ed5,3/29/19,GUAN_006.basePlot.bgc,D04,GUAN,GUAN_006,distributed,2018-09-27T12:20Z,2018-09-27T12:20Z,GUAN_006-M-24.5-5.5-20180927,A00000038785,GUAN_006-M-24.5-5.5-20180927-CN,A00000038814,soil,Y,,,-24.9,,26.19,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1227,027fef5e-aca9-4543-ada1-6a9b0732c09d,2/4/19,GUAN_006.basePlot.bgc,D04,GUAN,GUAN_006,distributed,2018-09-27T12:20Z,2018-09-27T12:20Z,GUAN_006-M-24.5-5.5-20180927,A00000038785,GUAN_006-M-24.5-5.5-20180927-CN,A00000038814,soil,N,,6.4,,1.44,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1228,bc5b7580-b9cc-4e88-9897-337efed685a5,2/4/19,GUAN_043.basePlot.bgc,D04,GUAN,GUAN_043,tower,2018-09-27T13:40Z,2018-09-27T13:40Z,GUAN_043-M-37-3-20180927,A00000038788,GUAN_043-M-37-3-20180927-CN,A00000038831,soil,N,,6.1,,0.81,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1229,084bd536-c533-4d20-9975-787cf0f22eef,3/29/19,GUAN_043.basePlot.bgc,D04,GUAN,GUAN_043,tower,2018-09-27T13:40Z,2018-09-27T13:40Z,GUAN_043-M-37-3-20180927,A00000038788,GUAN_043-M-37-3-20180927-CN,A00000038831,soil,Y,,,-25.8,,24.75,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1230,2dee8df1-7acc-4289-b849-17d68a253567,2/4/19,GUAN_043.basePlot.bgc,D04,GUAN,GUAN_043,tower,2018-09-27T14:05Z,2018-09-27T14:05Z,GUAN_043-M-9.5-17-20180927,A00000038789,GUAN_043-M-9.5-17-20180927-CN,A00000038830,soil,N,,5.3,,0.86,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1231,7c15c54b-79d3-4915-8e31-91bb46e68b67,3/13/19,GUAN_043.basePlot.bgc,D04,GUAN,GUAN_043,tower,2018-09-27T14:05Z,2018-09-27T14:05Z,GUAN_043-M-9.5-17-20180927,A00000038789,GUAN_043-M-9.5-17-20180927-CN,A00000038830,soil,Y,,,-24.9,,17.89,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1232,9a4cf732-e202-45d7-9ceb-38c635a0e667,2/4/19,GUAN_043.basePlot.bgc,D04,GUAN,GUAN_043,tower,2018-09-27T14:35Z,2018-09-27T14:35Z,GUAN_043-M-13-36-20180927,A00000038790,GUAN_043-M-13-36-20180927-CN,A00000038832,soil,N,,6.6,,0.59,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1233,349441ca-9051-476c-9d94-0578efdf2fec,3/13/19,GUAN_043.basePlot.bgc,D04,GUAN,GUAN_043,tower,2018-09-27T14:35Z,2018-09-27T14:35Z,GUAN_043-M-13-36-20180927,A00000038790,GUAN_043-M-13-36-20180927-CN,A00000038832,soil,Y,,,-25.7,,15.43,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,"008 EA-IRMS organic d13c, C%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T103751Z,RELEASE-2025
1234,21d59810-87a4-482d-80a8-6881769ce93d,5/30/23,GUAN_049.basePlot.bgc,D04,GUAN,GUAN_049,tower,2022-09-05T11:44Z,2022-09-05T11:44Z,GUAN_049-M-21-20220905,A00000197112,GUAN_049-M-21-20220905-CN,A00000196770,soil,N,N,7.2,,1.5,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,H2ehOOFsaDPhLGs9nIVRag==,bEP9Ut5BMUSEVHTehx6p8Q==,,20241118T134048Z,RELEASE-2025
1235,6b4d2fdb-b0e7-4d33-84c9-2e5be3ef4b2d,5/29/23,GUAN_049.basePlot.bgc,D04,GUAN,GUAN_049,tower,2022-09-05T11:44Z,2022-09-05T11:44Z,GUAN_049-M-21-20220905,A00000197112,GUAN_049-M-21-20220905-CN,A00000196770,soil,Y,N,,-24.7,,19.26,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,H2ehOOFsaDPhLGs9nIVRag==,bEP9Ut5BMUSEVHTehx6p8Q==,,20241118T134048Z,RELEASE-2025
1236,32d49123-16dd-4419-a543-c05e8680f288,5/30/23,GUAN_049.basePlot.bgc,D04,GUAN,GUAN_049,tower,2022-09-05T12:16Z,2022-09-05T12:16Z,GUAN_049-M-39-20220905,,GUAN_049-M-39-20220905-CN,A00000196766,soil,N,N,8.3,,1.24,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,H2ehOOFsaDPhLGs9nIVRag==,bEP9Ut5BMUSEVHTehx6p8Q==,,20241118T134048Z,RELEASE-2025
1237,73340aee-2a07-4961-8a30-48f1dfd30bf6,5/29/23,GUAN_049.basePlot.bgc,D04,GUAN,GUAN_049,tower,2022-09-05T12:16Z,2022-09-05T12:16Z,GUAN_049-M-39-20220905,,GUAN_049-M-39-20220905-CN,A00000196766,soil,Y,N,,-24.7,,13.15,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,H2ehOOFsaDPhLGs9nIVRag==,bEP9Ut5BMUSEVHTehx6p8Q==,,20241118T134048Z,RELEASE-2025
1238,80ff69d3-9a11-43dd-9476-c1be723aa97d,5/30/23,GUAN_049.basePlot.bgc,D04,GUAN,GUAN_049,tower,2022-09-05T13:07Z,2022-09-05T13:07Z,GUAN_049-M-41-20220905,A00000197142,GUAN_049-M-41-20220905-CN,A00000196765,soil,N,N,8.7,,1.37,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,H2ehOOFsaDPhLGs9nIVRag==,bEP9Ut5BMUSEVHTehx6p8Q==,,20241118T134048Z,RELEASE-2025
1239,7e6533cd-de93-45f7-bec9-afd99b1fdfb4,5/29/23,GUAN_049.basePlot.bgc,D04,GUAN,GUAN_049,tower,2022-09-05T13:07Z,2022-09-05T13:07Z,GUAN_049-M-41-20220905,A00000197142,GUAN_049-M-41-20220905-CN,A00000196765,soil,Y,N,,-24.7,,19.35,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,H2ehOOFsaDPhLGs9nIVRag==,bEP9Ut5BMUSEVHTehx6p8Q==,,20241118T134048Z,RELEASE-2025
1240,5b44cbb3-083a-4e21-8e18-80404fe5268f,5/30/23,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2022-09-05T13:15Z,2022-09-05T13:15Z,GUAN_048-M-21-20220905,A00000197143,GUAN_048-M-21-20220905-CN,A00000196767,soil,N,N,8.1,,1.01,,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,H2ehOOFsaDPhLGs9nIVRag==,bEP9Ut5BMUSEVHTehx6p8Q==,,20241118T134048Z,RELEASE-2025
1241,25230374-8834-47b1-871b-a87f16d18bb0,5/29/23,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2022-09-05T13:15Z,2022-09-05T13:15Z,GUAN_048-M-21-20220905,A00000197143,GUAN_048-M-21-20220905-CN,A00000196767,soil,Y,N,,-24.7,,12.17,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,H2ehOOFsaDPhLGs9nIVRag==,bEP9Ut5BMUSEVHTehx6p8Q==,,20241118T134048Z,RELEASE-2025
1242,d9127c7c-b199-4154-bca1-d9042ca9cbac,5/29/23,GUAN_048.basePlot.bgc,D04,GUAN,GUAN_048,tower,2022-09-05T13:38Z,2022-09-05T13:38Z,GUAN_048-M-39-20220905,A00000197095,GUAN_048-M-39-20220905-CN,A00000196768,soil,Y,N,,-24.8,,22.25,,OK,OK,OK,OK,1,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,H2ehOOFsaDPhLGs9nIVRag==,bEP9Ut5BMUSEVHTehx6p8Q==,,20241118T134048Z,RELEASE-2025
