,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
3661,3661,f7d70b80-2ad8-43f8-8a97-83181103dc79,D05,TREE,TREE,TREE_007.basePlot.all,6/29/21,7/29/21,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T161306Z,RELEASE-2025
3662,3662,ba7048bb-f16d-4c91-aeb4-d4f4100940cc,D05,TREE,TREE,TREE_007.basePlot.all,7/29/21,8/28/21,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T111824Z,RELEASE-2025
3663,3663,75d846dd-38d5-4efb-96e9-d87a4a88ab6f,D05,TREE,TREE,TREE_007.basePlot.all,8/28/21,9/27/21,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T104846Z,RELEASE-2025
3664,3664,8c79f073-d3d1-4adf-a237-4d047b6dc97c,D05,TREE,TREE,TREE_007.basePlot.all,9/27/21,10/27/21,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T125150Z,RELEASE-2025
3665,3665,aab2b04a-7f44-4e8f-83d7-bd0aaa195e7d,D05,TREE,TREE,TREE_007.basePlot.all,10/27/21,11/26/21,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T095013Z,RELEASE-2025
3667,3667,9950a7e9-a3fb-4d3d-b682-bc6be120c253,D05,TREE,TREE,TREE_007.basePlot.all,11/26/21,12/26/21,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T151640Z,RELEASE-2025
3669,3669,3fe9bc73-d6a6-4b1b-9ed9-b4fb0e252bdc,D05,TREE,TREE,TREE_007.basePlot.all,12/26/21,1/25/22,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T102302Z,RELEASE-2025
3671,3671,71399837-5f4e-4a51-bfa4-09c4951e1962,D05,TREE,TREE,TREE_007.basePlot.all,1/25/22,2/24/22,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T035828Z,RELEASE-2025
3673,3673,3f5dca67-14db-4f3d-92ee-471b3cac2915,D05,TREE,TREE,TREE_007.basePlot.all,2/24/22,3/27/22,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T093437Z,RELEASE-2025
3676,3676,aa6f5383-e8cf-4140-8096-2a007aa87069,D05,TREE,TREE,TREE_007.basePlot.all,3/27/22,4/26/22,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T083149Z,RELEASE-2025
3677,3677,c419cf35-4c4e-4d1f-8015-c598e8f2dbc4,D05,TREE,TREE,TREE_007.basePlot.all,4/26/22,5/26/22,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T025928Z,RELEASE-2025
3678,3678,f7250d08-bdf9-4d30-ab79-b8b1d3a41182,D05,TREE,TREE,TREE_007.basePlot.all,5/26/22,6/25/22,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T163831Z,RELEASE-2025
3679,3679,38b72da1-96a7-4a54-9585-c8d2eadb46c9,D05,TREE,TREE,TREE_007.basePlot.all,6/25/22,7/25/22,Y,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T053300Z,RELEASE-2025
3680,3680,f596ab3a-fb8d-412f-ab2b-eaaa4fe2075d,D05,TREE,TREE,TREE_007.basePlot.all,7/25/22,7/27/22,N,estimated,Disturbance occurred sometime between 2021 and 2022 DIV bouts. 20210629-20220727.,TREE.20210629.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Ursus sp.,,,0.5,0.75,square m,primary,"An animal (likely black bear) dismantled part of a log and dug up approximately 20% of the quadrat, although most of the quadrat is affected in some way. This resulted in the loss of many plant species and changes in percentages for most other variables in nested subplot 40.3.1. This occurred sometime between the 2021 and 2022 DIV bouts, but likely during the 2022 growing season based on lack of regenerating plants in affected area.",0000-0002-1260-7286,,20241118T053300Z,RELEASE-2025
