,Unnamed: 0,uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release
573,573,6429a3ef-449d-47bd-b0aa-7206cb959fec,2021-08-27,CPER_002.basePlot.bgc,D10,CPER,CPER_002,distributed,2021-06-28T22:23Z,2021-06-28T22:23Z,CPER_002-M-17-5.5-20210628,A00000245655,CPER_002-M-17-5.5-20210628-CN,A00000247869,soil,N,N,6.5,,0.09,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
574,574,a84c31a2-2a25-4313-9c03-15d50f40c025,2021-08-27,CPER_005.basePlot.bgc,D10,CPER,CPER_005,distributed,2021-06-28T22:33Z,2021-06-28T22:33Z,CPER_005-M-15.5-39-20210628,A00000245667,CPER_005-M-15.5-39-20210628-CN,A00000247854,soil,N,N,6.1,,0.08,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
575,575,228c0128-534d-47ef-8647-73e8f1e79125,2021-09-14,CPER_005.basePlot.bgc,D10,CPER,CPER_005,distributed,2021-06-28T22:33Z,2021-06-28T22:33Z,CPER_005-M-15.5-39-20210628,A00000245667,CPER_005-M-15.5-39-20210628-CN,A00000247854,soil,Y,N,,-21.0,,1.25,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
576,576,92501cd0-d79b-46c4-863e-0703e608b0ea,2021-08-27,CPER_047.basePlot.bgc,D10,CPER,CPER_047,tower,2021-06-28T22:55Z,2021-06-28T22:55Z,CPER_047-M-21.5-39-20210628,A00000245720,CPER_047-M-21.5-39-20210628-CN,A00000247841,soil,N,N,6.3,,0.09,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
577,577,42ff0805-3ea1-4c80-b5ea-f2b56628fcea,2021-09-14,CPER_047.basePlot.bgc,D10,CPER,CPER_047,tower,2021-06-28T22:55Z,2021-06-28T22:55Z,CPER_047-M-21.5-39-20210628,A00000245720,CPER_047-M-21.5-39-20210628-CN,A00000247841,soil,Y,N,,-19.1,,1.21,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
578,578,e4801190-3780-4bf2-8d5a-39003a621cb3,2021-08-27,CPER_002.basePlot.bgc,D10,CPER,CPER_002,distributed,2021-06-28T22:58Z,2021-06-28T22:58Z,CPER_002-M-30.5-12.5-20210628,A00000245654,CPER_002-M-30.5-12.5-20210628-CN,A00000247885,soil,N,N,6.4,,0.08,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
579,579,7493b15c-3ad6-4654-ae75-5fb2facb6c88,2021-09-14,CPER_002.basePlot.bgc,D10,CPER,CPER_002,distributed,2021-06-28T22:58Z,2021-06-28T22:58Z,CPER_002-M-30.5-12.5-20210628,A00000245654,CPER_002-M-30.5-12.5-20210628-CN,A00000247885,soil,Y,N,,-19.5,,0.4,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
580,580,957d3637-95cf-467d-86c8-cab91c1d2a3a,2021-08-27,CPER_005.basePlot.bgc,D10,CPER,CPER_005,distributed,2021-06-28T23:08Z,2021-06-28T23:08Z,CPER_005-M-30-18.5-20210628,A00000245668,CPER_005-M-30-18.5-20210628-CN,A00000247870,soil,N,N,6.6,,0.09,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
581,581,d9b53b35-50f2-46e3-92d7-009349c5d7aa,2021-09-14,CPER_005.basePlot.bgc,D10,CPER,CPER_005,distributed,2021-06-28T23:08Z,2021-06-28T23:08Z,CPER_005-M-30-18.5-20210628,A00000245668,CPER_005-M-30-18.5-20210628-CN,A00000247870,soil,Y,N,,-20.0,,0.64,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
582,582,b4ccaa9f-c0e0-4f6b-8313-03ee90688643,2021-09-14,CPER_047.basePlot.bgc,D10,CPER,CPER_047,tower,2021-06-28T23:15Z,2021-06-28T23:15Z,CPER_047-M-17-6-20210628,A00000245630,CPER_047-M-17-6-20210628-CN,A00000247919,soil,Y,N,,-17.9,,0.56,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
583,583,f7c8a304-a64d-4270-bcbf-7098365cd893,2021-08-27,CPER_047.basePlot.bgc,D10,CPER,CPER_047,tower,2021-06-28T23:15Z,2021-06-28T23:15Z,CPER_047-M-19-33.5-20210628,A00000245719,CPER_047-M-19-33.5-20210628-CN,A00000247903,soil,N,N,5.4,,0.11,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
584,584,b619ecda-6f77-48c0-83ec-a3bedeefd79f,2021-09-14,CPER_047.basePlot.bgc,D10,CPER,CPER_047,tower,2021-06-28T23:15Z,2021-06-28T23:15Z,CPER_047-M-19-33.5-20210628,A00000245719,CPER_047-M-19-33.5-20210628-CN,A00000247903,soil,Y,N,,-20.2,,1.42,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
585,585,70dd3937-1622-4a11-8de9-921f907e5b96,2021-08-27,CPER_047.basePlot.bgc,D10,CPER,CPER_047,tower,2021-06-28T23:15Z,2021-06-28T23:15Z,CPER_047-M-17-6-20210628,A00000245630,CPER_047-M-17-6-20210628-CN,A00000247919,soil,N,N,5.3,,0.09,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
586,586,38ec4e9b-8713-4992-9b41-48d393cddbae,2021-09-14,CPER_005.basePlot.bgc,D10,CPER,CPER_005,distributed,2021-06-28T23:35Z,2021-06-28T23:35Z,CPER_005-M-3-1-20210628,A00000245669,CPER_005-M-3-1-20210628-CN,A00000247886,soil,Y,N,,-20.0,,2.06,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
587,587,04635398-883d-4a09-8e5a-6ce96425cff2,2021-08-27,CPER_005.basePlot.bgc,D10,CPER,CPER_005,distributed,2021-06-28T23:35Z,2021-06-28T23:35Z,CPER_005-M-3-1-20210628,A00000245669,CPER_005-M-3-1-20210628-CN,A00000247886,soil,N,N,6.8,,0.07,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
588,588,b10a9aa9-6be8-4981-8834-72f8cd753564,2021-08-27,CPER_001.basePlot.bgc,D10,CPER,CPER_001,distributed,2021-06-30T15:50Z,2021-06-30T15:50Z,CPER_001-M-33.5-20.5-20210630,A00000123582,CPER_001-M-33.5-20.5-20210630-CN,A00000122326,soil,N,N,7.1,,0.09,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
589,589,1c857022-a548-4bd9-88a5-433f0ba9b446,2021-09-14,CPER_001.basePlot.bgc,D10,CPER,CPER_001,distributed,2021-06-30T15:50Z,2021-06-30T15:50Z,CPER_001-M-33.5-20.5-20210630,A00000123582,CPER_001-M-33.5-20.5-20210630-CN,A00000122326,soil,Y,N,,-17.8,,1.96,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
590,590,f2878038-42fd-42c7-8816-19e9afd65b2e,2021-08-27,CPER_001.basePlot.bgc,D10,CPER,CPER_001,distributed,2021-06-30T16:08Z,2021-06-30T16:08Z,CPER_001-M-21-6.5-20210630,A00000245660,CPER_001-M-21-6.5-20210630-CN,A00000122316,soil,N,N,6.2,,0.07,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
591,591,8893bf34-9a4f-448d-a364-cf443c64ca44,2021-09-14,CPER_001.basePlot.bgc,D10,CPER,CPER_001,distributed,2021-06-30T16:08Z,2021-06-30T16:08Z,CPER_001-M-21-6.5-20210630,A00000245660,CPER_001-M-21-6.5-20210630-CN,A00000122316,soil,Y,N,,-16.5,,0.86,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
592,592,acc2f1e1-9a0d-41b9-abd9-1143a0b985e6,2021-09-14,CPER_001.basePlot.bgc,D10,CPER,CPER_001,distributed,2021-06-30T16:25Z,2021-06-30T16:25Z,CPER_001-M-16.5-3-20210630,A00000245661,CPER_001-M-16.5-3-20210630-CN,A00000122312,soil,Y,N,,-18.1,,0.9,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
593,593,30ef0ff0-be44-4563-9b93-e656de7cb8ff,2021-08-27,CPER_001.basePlot.bgc,D10,CPER,CPER_001,distributed,2021-06-30T16:25Z,2021-06-30T16:25Z,CPER_001-M-16.5-3-20210630,A00000245661,CPER_001-M-16.5-3-20210630-CN,A00000122312,soil,N,N,6.2,,0.08,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
594,594,9701f9a3-abbe-429c-9c4f-01f6e7ba1241,2021-08-27,CPER_004.basePlot.bgc,D10,CPER,CPER_004,distributed,2021-06-30T17:36Z,2021-06-30T17:36Z,CPER_004-M-26.5-36-20210630,A00000245662,CPER_004-M-26.5-36-20210630-CN,A00000122317,soil,N,N,4.2,,0.09,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
595,595,7c676abf-66b1-4d98-82df-d8f8ad20ea2e,2021-09-14,CPER_004.basePlot.bgc,D10,CPER,CPER_004,distributed,2021-06-30T17:36Z,2021-06-30T17:36Z,CPER_004-M-26.5-36-20210630,A00000245662,CPER_004-M-26.5-36-20210630-CN,A00000122317,soil,Y,N,,-19.6,,0.74,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
596,596,36f466be-e6c2-4640-b1a1-a6c3e5f03bfe,2021-09-14,CPER_004.basePlot.bgc,D10,CPER,CPER_004,distributed,2021-06-30T17:48Z,2021-06-30T17:48Z,CPER_004-M-17.5-9-20210630,A00000245664,CPER_004-M-17.5-9-20210630-CN,A00000122331,soil,Y,N,,-15.2,,0.97,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
597,597,66b497d7-9217-4949-8329-91251fc01f7b,2021-08-27,CPER_004.basePlot.bgc,D10,CPER,CPER_004,distributed,2021-06-30T17:48Z,2021-06-30T17:48Z,CPER_004-M-17.5-9-20210630,A00000245664,CPER_004-M-17.5-9-20210630-CN,A00000122331,soil,N,N,5.6,,0.09,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
598,598,51036f89-4f02-4f24-b50e-07d4e89ddf6b,2021-08-27,CPER_004.basePlot.bgc,D10,CPER,CPER_004,distributed,2021-06-30T18:16Z,2021-06-30T18:16Z,CPER_004-M-34-5.5-20210630,A00000245663,CPER_004-M-34-5.5-20210630-CN,A00000122330,soil,N,N,5.4,,0.08,,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
599,599,afe74d4d-53a2-458d-b5f4-61a77b07f625,2021-09-14,CPER_004.basePlot.bgc,D10,CPER,CPER_004,distributed,2021-06-30T18:16Z,2021-06-30T18:16Z,CPER_004-M-34-5.5-20210630,A00000245663,CPER_004-M-34-5.5-20210630-CN,A00000122330,soil,Y,N,,-17.1,,0.62,,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T114415Z,RELEASE-2025
917,917,aceb8755-1558-423c-a06a-67e2512ff364,2015-01-15,DSNY_041.basePlot.bgc,D03,DSNY,DSNY_041,tower,2014-01-22T17:00Z,2014-01-22T17:00Z,DSNY_041-M-33-4-20140122,,DSNY_041-M-33-4-20140122-CN,,soil,N,,2.6,-19.8,0.09,1.92,20.7,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T035922Z,RELEASE-2025
918,918,bfe2bcde-7570-4de1-aede-8b5b86a24e09,2015-01-15,DSNY_041.basePlot.bgc,D03,DSNY,DSNY_041,tower,2014-02-27T17:00Z,2014-02-27T17:00Z,DSNY_041-M-23-30-20140227,,DSNY_041-M-23-30-20140227-CN,,soil,N,,2.8,-20.7,0.09,1.7,19.3,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T025452Z,RELEASE-2025
919,919,bad1fa61-714d-4a73-9f18-3cc4c7c27e91,2015-01-15,DSNY_005.basePlot.bgc,D03,DSNY,DSNY_005,distributed,2014-05-15T16:00Z,2014-05-15T16:00Z,DSNY_005-M-4-9-20140515,,DSNY_005-M-4-9-20140515-CN,,soil,N,,2.1,-27.4,0.06,1.71,30.0,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T091540Z,RELEASE-2025
920,920,d254b091-8a00-47b1-98b7-d0e9dc670d92,2015-01-15,DSNY_041.basePlot.bgc,D03,DSNY,DSNY_041,tower,2014-06-03T16:00Z,2014-06-03T16:00Z,DSNY_041-M-30-38-20140603,,DSNY_041-M-30-38-20140603-CN,,soil,N,,2.7,-20.1,0.08,1.65,20.2,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T083333Z,RELEASE-2025
921,921,38817d98-32d4-4393-a9ea-7919b14b84e9,2015-01-15,DSNY_003.basePlot.bgc,D03,DSNY,DSNY_003,distributed,2014-08-13T16:00Z,2014-08-13T16:00Z,DSNY_003-M-3-26-20140813,,DSNY_003-M-3-26-20140813-CN,,soil,N,,3.3,-25.0,0.11,3.46,32.5,OK,OK,,,1.0,Replicate samples.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T005801Z,RELEASE-2025
922,922,252e8cf0-bce8-498d-a856-a351721147da,2015-01-15,DSNY_003.basePlot.bgc,D03,DSNY,DSNY_003,distributed,2014-08-13T16:00Z,2014-08-13T16:00Z,DSNY_003-M-1-7-20140813,,DSNY_003-M-1-7-20140813-CN,,soil,N,,3.5,-22.0,0.08,2.15,26.8,OK,OK,,,2.0,Replicate samples.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T005801Z,RELEASE-2025
923,923,143ac82d-8587-4c21-b52d-a084e6cc2c71,2015-01-15,DSNY_001.basePlot.bgc,D03,DSNY,DSNY_001,distributed,2014-08-13T16:00Z,2014-08-13T16:00Z,DSNY_001-M-1-6-20140813,,DSNY_001-M-1-6-20140813-CN,,soil,N,,2.7,-25.5,0.02,0.49,22.5,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T005801Z,RELEASE-2025
924,924,2499999d-9cc2-4577-a336-e7cb78d35b24,2015-01-15,DSNY_003.basePlot.bgc,D03,DSNY,DSNY_003,distributed,2014-08-13T16:00Z,2014-08-13T16:00Z,DSNY_003-M-3-26-20140813,,DSNY_003-M-3-26-20140813-CN,,soil,N,,3.1,-25.1,0.11,3.65,32.7,OK,OK,,,2.0,Replicate samples.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T005801Z,RELEASE-2025
925,925,d3d57389-8ef6-4cce-87c0-9f4258465578,2015-01-15,DSNY_002.basePlot.bgc,D03,DSNY,DSNY_002,distributed,2014-08-13T16:00Z,2014-08-13T16:00Z,DSNY_002-M-27-36-20140813,,DSNY_002-M-27-36-20140813-CN,,soil,N,,2.7,-26.1,0.04,1.41,31.4,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T005801Z,RELEASE-2025
926,926,1257c693-5e8f-4080-8051-1233844e7aed,2015-01-15,DSNY_002.basePlot.bgc,D03,DSNY,DSNY_002,distributed,2014-08-13T16:00Z,2014-08-13T16:00Z,DSNY_002-M-30-5-20140813,,DSNY_002-M-30-5-20140813-CN,,soil,N,,2.3,-26.6,0.11,2.87,26.6,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T005801Z,RELEASE-2025
927,927,978cbc8f-7cf7-4301-a908-d30f49229fe3,2015-01-15,DSNY_016.basePlot.bgc,D03,DSNY,DSNY_016,distributed,2014-08-13T16:00Z,2014-08-13T16:00Z,DSNY_016-M-36-16-20140813,,DSNY_016-M-36-16-20140813-CN,,soil,N,,4.1,-17.3,0.04,0.71,17.7,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T005801Z,RELEASE-2025
928,928,f48aa8ef-24cc-41f0-959d-64dace89b8be,2015-01-15,DSNY_009.basePlot.bgc,D03,DSNY,DSNY_009,distributed,2014-08-13T16:00Z,2014-08-13T16:00Z,DSNY_009-M-8-11-20140813,,DSNY_009-M-8-11-20140813-CN,,soil,N,,2.8,-18.9,0.16,3.67,23.5,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T005801Z,RELEASE-2025
929,929,58eafa50-ac81-495d-9769-a5d2a6d5c939,2015-01-15,DSNY_016.basePlot.bgc,D03,DSNY,DSNY_016,distributed,2014-08-13T16:00Z,2014-08-13T16:00Z,DSNY_016-M-6-12-20140813,,DSNY_016-M-6-12-20140813-CN,,soil,N,,3.5,-17.2,0.02,0.27,14.6,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T005801Z,RELEASE-2025
