,Unnamed: 0,uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release
998,998,a9ee749f-80e3-4f9f-9257-dc9c7fa97c0c,2024-04-11,DSNY_001.basePlot.bgc,D03,DSNY,DSNY_001,distributed,2023-09-12T18:08Z,2023-09-12T18:08Z,DSNY_001-M-39-20230912,A00000176917,DSNY_001-M-39-20230912-CN,A00000179229,soil,N,N,3.9,-25.3,0.02,0.68,27.4,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
999,999,eb98611f-ff2f-4aef-a5a3-e7696e2b471e,2024-04-11,DSNY_001.basePlot.bgc,D03,DSNY,DSNY_001,distributed,2023-09-12T18:08Z,2023-09-12T18:08Z,DSNY_001-M-39-20230912,A00000176917,DSNY_001-M-39-20230912-CN,A00000179229,soil,N,N,3.7,-25.2,0.02,0.63,28.4,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1000,1000,ac61f6c6-0ba0-4441-80c9-75d165bd42d6,2024-04-11,DSNY_004.basePlot.bgc,D03,DSNY,DSNY_004,distributed,2023-09-12T18:39Z,2023-09-12T18:39Z,DSNY_004-M-41-20230912,A00000176923,DSNY_004-M-41-20230912-CN,A00000179230,soil,N,N,5.3,-24.1,0.09,2.97,33.3,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1001,1001,75c7700f-325f-4b83-bd91-9424050dd098,2024-04-11,DSNY_004.basePlot.bgc,D03,DSNY,DSNY_004,distributed,2023-09-12T19:17Z,2023-09-12T19:17Z,DSNY_004-M-39-20230912,A00000176924,DSNY_004-M-39-20230912-CN,A00000179214,soil,N,N,5.6,-24.9,0.08,2.88,36.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1002,1002,1784acaa-036e-4cc2-a911-dc3d0a8b134c,2024-04-11,DSNY_005.basePlot.bgc,D03,DSNY,DSNY_005,distributed,2023-09-12T20:55Z,2023-09-12T20:55Z,DSNY_005-M-21-20230912,A00000176939,DSNY_005-M-21-20230912-CN,A00000179277,soil,N,N,2.6,-27.8,0.07,2.5,34.3,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1003,1003,8cf1a15a-f261-4d68-a157-2365d4814058,2024-04-11,DSNY_005.basePlot.bgc,D03,DSNY,DSNY_005,distributed,2023-09-12T21:19Z,2023-09-12T21:19Z,DSNY_005-M-39-20230912,A00000176956,DSNY_005-M-39-20230912-CN,A00000179261,soil,N,N,3.1,-26.7,0.07,2.8,40.0,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1004,1004,e0076517-ab13-4c52-aa84-6423c682f078,2024-04-11,DSNY_005.basePlot.bgc,D03,DSNY,DSNY_005,distributed,2023-09-12T21:36Z,2023-09-12T21:36Z,DSNY_005-M-23-20230912,A00000176955,DSNY_005-M-23-20230912-CN,A00000179246,soil,N,N,1.2,-26.6,0.02,0.63,32.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1005,1005,7665288d-86d9-407f-96ea-e817b5e78e89,2024-04-11,DSNY_009.basePlot.bgc,D03,DSNY,DSNY_009,distributed,2023-09-13T11:42Z,2023-09-13T11:42Z,DSNY_009-M-23-20230913,A00000176951,DSNY_009-M-23-20230913-CN,A00000179200,soil,N,N,2.8,-18.6,0.1,2.26,22.1,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1006,1006,6912a9d6-df02-4b02-abc1-ce88de2a6c1a,2024-04-11,DSNY_009.basePlot.bgc,D03,DSNY,DSNY_009,distributed,2023-09-13T12:05Z,2023-09-13T12:05Z,DSNY_009-M-41-20230913,A00000176937,DSNY_009-M-41-20230913-CN,A00000179216,soil,N,N,3.2,-19.7,0.08,1.71,22.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1007,1007,dfbdd98e-ccd9-4bbc-bfbf-c4747abed198,2024-04-11,DSNY_009.basePlot.bgc,D03,DSNY,DSNY_009,distributed,2023-09-13T12:39Z,2023-09-13T12:39Z,DSNY_009-M-39-20230913,A00000176938,DSNY_009-M-39-20230913-CN,A00000179201,soil,N,N,3.0,-21.2,0.07,1.5,22.7,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1008,1008,41ccc200-d329-4e6d-8b31-bcd1b2c96e31,2024-04-11,DSNY_003.basePlot.bgc,D03,DSNY,DSNY_003,distributed,2023-09-13T13:31Z,2023-09-13T13:31Z,DSNY_003-M-21-20230913,A00000176922,DSNY_003-M-21-20230913-CN,A00000179249,soil,N,N,3.7,-23.1,0.03,0.8,26.1,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1009,1009,5a443532-9d89-4ba8-9f0f-3ebaa07a92d7,2024-04-11,DSNY_003.basePlot.bgc,D03,DSNY,DSNY_003,distributed,2023-09-13T13:54Z,2023-09-13T13:54Z,DSNY_003-M-23-20230913,A00000176920,DSNY_003-M-23-20230913-CN,A00000179233,soil,N,N,2.8,-26.4,0.05,1.41,29.9,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1010,1010,3e06d186-e297-4353-a6ce-549e1e27a6d8,2024-04-11,DSNY_003.basePlot.bgc,D03,DSNY,DSNY_003,distributed,2023-09-13T14:26Z,2023-09-13T14:26Z,DSNY_003-M-41-20230913,A00000176921,DSNY_003-M-41-20230913-CN,A00000179217,soil,N,N,3.2,-24.4,0.05,1.33,26.8,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Carlo Erba 1110 Elemental Analyzer with costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,,20241118T041612Z,RELEASE-2025
1516,1516,72cebd1b-28c3-4cd9-a4a4-6fafcd4fcea2,2015-01-15,JERC_003.basePlot.bgc,D03,JERC,JERC_003,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_003-M-1-7-20140805,,JERC_003-M-1-7-20140805-CN,,soil,N,,3.2,-26.5,0.07,1.58,21.8,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1517,1517,6cb315ca-c991-4744-911e-8972d7ee2e66,2015-01-15,JERC_047.basePlot.bgc,D03,JERC,JERC_047,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_047-M-6-12-20140805,,JERC_047-M-6-12-20140805-CN,,soil,N,,3.9,-24.3,0.02,0.31,17.3,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1518,1518,d98680bb-8e7b-4305-90d3-22e85668c346,2015-01-15,JERC_008.basePlot.bgc,D03,JERC,JERC_008,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_008-M-23-30-20140805,,JERC_008-M-23-30-20140805-CN,,soil,N,,4.4,-26.3,0.02,0.6,24.3,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1519,1519,d56ce90d-eb2a-4a8d-9567-76ee6a0cba9d,2015-01-15,JERC_002.basePlot.bgc,D03,JERC,JERC_002,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_002-M-11-0-20140805,,JERC_002-M-11-0-20140805-CN,,soil,N,,2.8,-26.0,0.06,1.63,28.5,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1520,1520,60d08ca7-b292-47ae-80d6-99cd4741ea9e,2015-01-15,JERC_003.basePlot.bgc,D03,JERC,JERC_003,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_003-M-33-0-20140805,,JERC_003-M-33-0-20140805-CN,,soil,N,,4.2,-26.6,0.03,0.47,15.4,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1521,1521,bcee4f23-4726-4612-a880-401bf8ca002d,2015-01-15,JERC_002.basePlot.bgc,D03,JERC,JERC_002,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_002-M-27-36-20140805,,JERC_002-M-27-36-20140805-CN,,soil,N,,4.0,-25.9,0.04,1.03,28.0,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1522,1522,e46d5efa-1c9b-48c2-864b-9aeb47996a63,2015-01-15,JERC_006.basePlot.bgc,D03,JERC,JERC_006,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_006-M-8-11-20140805,,JERC_006-M-8-11-20140805-CN,,soil,N,,3.0,-26.3,0.04,1.12,26.0,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1523,1523,87158e44-0868-4272-bcd6-b27a5251d723,2015-01-15,JERC_048.basePlot.bgc,D03,JERC,JERC_048,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_048-M-19-30-20140805,,JERC_048-M-19-30-20140805-CN,,soil,N,,4.7,-25.3,0.04,1.06,27.3,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1524,1524,b15dcebf-5230-475c-b680-50d1000dbd87,2015-01-15,JERC_048.basePlot.bgc,D03,JERC,JERC_048,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_048-M-31-3-20140805,,JERC_048-M-31-3-20140805-CN,,soil,N,,4.5,-23.8,0.05,1.24,23.2,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1525,1525,a39c0d46-c5d6-434e-ac8a-a497208979f5,2015-01-15,JERC_048.basePlot.bgc,D03,JERC,JERC_048,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_048-M-27-8-20140805,,JERC_048-M-27-8-20140805-CN,,soil,N,,3.9,-24.3,0.04,1.06,26.0,OK,OK,,,2.0,Replicate samples.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1526,1526,813090c6-cb88-472a-b209-c41c884a182f,2015-01-15,JERC_001.basePlot.bgc,D03,JERC,JERC_001,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_001-M-7-5-20140805,,JERC_001-M-7-5-20140805-CN,,soil,N,,5.7,-23.0,0.04,0.74,19.8,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1527,1527,2ac0d851-0d9d-4a0f-a67c-844a5eacafe8,2015-01-15,JERC_006.basePlot.bgc,D03,JERC,JERC_006,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_006-M-39-30-20140805,,JERC_006-M-39-30-20140805-CN,,soil,N,,4.8,-26.2,0.06,1.44,25.1,OK,OK,,,1.0,Replicate samples.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1528,1528,46578e7a-9662-4dd6-bc64-fc80630f8469,2015-01-15,JERC_008.basePlot.bgc,D03,JERC,JERC_008,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_008-M-27-38-20140805,,JERC_008-M-27-38-20140805-CN,,soil,N,,3.5,-26.3,0.04,0.99,24.7,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1529,1529,01cc1105-1ccf-46d3-bc3b-8abd195409d9,2015-01-15,JERC_005.basePlot.bgc,D03,JERC,JERC_005,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_005-M-33-2-20140805,,JERC_005-M-33-2-20140805-CN,,soil,N,,4.0,-26.4,0.05,1.27,28.1,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1530,1530,5a6f6f58-cae7-4747-887b-12f763e165b9,2015-01-15,JERC_001.basePlot.bgc,D03,JERC,JERC_001,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_001-M-1-6-20140805,,JERC_001-M-1-6-20140805-CN,,soil,N,,5.5,-23.0,0.04,0.83,20.2,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1531,1531,aea46ef4-8263-4c4d-875f-4ddbf13621bb,2015-01-15,JERC_006.basePlot.bgc,D03,JERC,JERC_006,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_006-M-39-30-20140805,,JERC_006-M-39-30-20140805-CN,,soil,N,,4.9,-26.2,0.04,1.13,25.8,OK,OK,,,2.0,Replicate samples.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1532,1532,8bb5a308-af02-42ac-8ddd-e19aa610c0c7,2015-01-15,JERC_008.basePlot.bgc,D03,JERC,JERC_008,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_008-M-33-4-20140805,,JERC_008-M-33-4-20140805-CN,,soil,N,,3.4,-25.4,0.04,1.17,26.4,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1533,1533,623222f4-f450-4599-99e6-02d9005e1ba2,2015-01-15,JERC_049.basePlot.bgc,D03,JERC,JERC_049,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_049-M-33-17-20140805,,JERC_049-M-33-17-20140805-CN,,soil,N,,4.6,-24.2,0.02,0.45,21.0,sample d15N out of qaqc tolerance,OK,,,1.0,d15N peak amplitudes too low for reliable results.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1534,1534,eefb9362-f7f8-44b1-9f6a-cb9f6c47e0ef,2015-01-15,JERC_005.basePlot.bgc,D03,JERC,JERC_005,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_005-M-24-40-20140805,,JERC_005-M-24-40-20140805-CN,,soil,N,,4.1,-26.1,0.03,0.89,33.4,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1535,1535,87e991dd-3aae-4ed3-a0d5-35d9c061d239,2015-01-15,JERC_048.basePlot.bgc,D03,JERC,JERC_048,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_048-M-27-8-20140805,,JERC_048-M-27-8-20140805-CN,,soil,N,,3.9,-24.3,0.03,0.86,25.8,OK,OK,,,1.0,Replicate samples.,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1536,1536,ea85a456-83c4-46ed-b60e-71d0336fc502,2015-01-15,JERC_047.basePlot.bgc,D03,JERC,JERC_047,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_047-M-36-16-20140805,,JERC_047-M-36-16-20140805-CN,,soil,N,,4.1,-25.4,0.03,0.73,23.7,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1537,1537,9b2fbf7d-5cc2-4007-bfeb-82d73a98138d,2015-01-15,JERC_003.basePlot.bgc,D03,JERC,JERC_003,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_003-M-3-26-20140805,,JERC_003-M-3-26-20140805-CN,,soil,N,,4.2,-24.3,0.04,0.71,20.0,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1538,1538,62cd24ec-94fd-4cc8-a945-5bf03489e5fc,2015-01-15,JERC_002.basePlot.bgc,D03,JERC,JERC_002,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_002-M-30-5-20140805,,JERC_002-M-30-5-20140805-CN,,soil,N,,5.4,-26.1,0.03,0.99,28.6,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1539,1539,452af455-4d6c-4559-bbb5-186693571f2b,2015-01-15,JERC_049.basePlot.bgc,D03,JERC,JERC_049,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_049-M-2-27-20140805,,JERC_049-M-2-27-20140805-CN,,soil,N,,1.9,-26.4,0.06,2.05,33.0,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1540,1540,86371292-0052-498a-916d-8b93c6490b99,2015-01-15,JERC_049.basePlot.bgc,D03,JERC,JERC_049,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_049-M-18-17-20140805,,JERC_049-M-18-17-20140805-CN,,soil,N,,3.8,-25.7,0.04,0.88,24.5,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1541,1541,1107a800-192e-441b-bd22-ac8ff7aff8ef,2015-01-15,JERC_006.basePlot.bgc,D03,JERC,JERC_006,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_006-M-2-0-20140805,,JERC_006-M-2-0-20140805-CN,,soil,N,,2.5,-26.5,0.04,1.0,27.8,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1542,1542,f2d899da-b363-448e-853b-1fe76cdaa381,2015-01-15,JERC_005.basePlot.bgc,D03,JERC,JERC_005,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_005-M-4-9-20140805,,JERC_005-M-4-9-20140805-CN,,soil,N,,4.9,-26.1,0.04,1.45,40.8,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1543,1543,7d3471b7-9793-4009-9102-7afaebb35647,2015-01-15,JERC_001.basePlot.bgc,D03,JERC,JERC_001,distributed,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_001-M-9-17-20140805,,JERC_001-M-9-17-20140805-CN,,soil,N,,4.7,-23.1,0.05,0.96,20.2,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
1544,1544,afed3b51-328b-4bb5-8b20-352ce2a97e88,2015-01-15,JERC_047.basePlot.bgc,D03,JERC,JERC_047,tower,2014-08-05T16:00Z,2014-08-05T16:00Z,JERC_047-M-3-32-20140805,,JERC_047-M-3-32-20140805-CN,,soil,N,,1.7,-26.0,0.04,1.12,25.0,OK,OK,,,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,legacyData,20241118T173023Z,RELEASE-2025
